"","V1","V2","V3","V4","V5","V6","V7"
"84","1632","J","1939781955344.86","-0.00091356440381278","0.00288137513630689","-0.000129725372564462","Phone"
"85","1633","J","692576641107716","0.00116895667171385","0.000881408895491592","0.000861702487861827","Phone"
"86","1634","J","77510184556604.6","-3.16722492174888e-05","0.00114160375707343","0.00134950048080493","Phone"
"87","1635","J","679478660055316","-0.00461725480152943","-0.0017087662537741","0.00396084895342517","Phone"
"88","1636","J","504197984951292","0.00327144076631054","-0.0056853145212116","0.00294757638962052","Phone"
"89","1637","J","15075493947291.8","0.00581688197704596","-0.0204403410903111","0.00112987259438313","Phone"
"90","1638","J","1137975322800626","-0.00273570754934137","-0.0258620405669114","-0.0368671204259389","Phone"
"91","1639","J","182907206431455","0.00640764308790387","-0.0227514265341368","-0.000507911406185538","Phone"
"92","1640","J","171971604328968","-0.0100007951302775","-0.0188972848931867","0.00680859739823268","Phone"
"93","1641","J","1219482195678050","-0.000221233420571749","0.00155699386939462","0.00029826208478139","Phone"
"94","1642","J","1470124012859648","0.00170418431367713","0.00226876248520179","-0.000313787275672646","Phone"
"95","1643","J","709710828345765","0.00180181364089126","0.00233325163223094","-0.000525765335986547","Phone"
"96","1644","J","1816925796219621","0.00325729686858184","-0.0021986009065583","-0.00170866265274664","Phone"
"97","1645","J","1131143494700168","0.000570847982371076","0.00296590165456839","-0.00034543474691704","Phone"
"98","1646","J","1465608601469100","0.0016011808555213","0.00216755043710762","-0.00053681209103139","Phone"
"99","1647","J","1220358859141366","-0.0255370880081839","-0.00166865555210202","-0.00742460656942265","Phone"
"100","1648","J","461304454748793","0.001673731155213","0.00150862710596973","-0.00132859498290359","Phone"
"101","1649","J","1164362728373770","-0.0250092328555493","-0.0033128291540639","-0.00596315220759529","Phone"
"102","1650","J","358502606002560","0.00238967958486547","0.000721919709753363","-0.000181226428279148","Watch"
"103","1600","J","92252759549231.2","-3.17083623330541","-5.75314689909404","5.26181266071567","Watch"
"104","1601","J","1898646344694621","2.05846579947667","-8.2086799523828","3.10050829893426","Watch"
"105","1602","J","524706207155337","-1.04135491493373","-7.85992326001165","1.50549487031761","Watch"
"106","1603","J","11000953669485.8","-1.99330138210902","-7.1796097259362","-5.28039025709515","Watch"
"107","1604","J","694202885352229","-1.89835086380223","-6.67266757504854","4.30843229354352","Watch"
"108","1605","J","7729388217185.79","-4.29505701902913","-6.59141854315359","3.36599654600316","Watch"
"109","1606","J","804370822191560","-6.2266024385215","-6.56218778943134","-1.21100988423503","Watch"
"110","1607","J","117801199953000","3.4879656433096","-6.71820809334216","-0.22897173150663","Watch"
"111","1608","J","798170947268003","-4.68198980809986","-6.28988022472455","2.07849528415412","Watch"
"112","1609","J","855445123218574","-3.3311051272729","-7.89506942370596","-1.34522339914288","Watch"
"113","1610","J","18115060220365.6","-2.7269112212871","-6.96610168507628","5.26729251575423","Watch"
"114","1611","J","3121797214467.53","-4.6276687469792","-7.02623387878585","2.73610420775307","Watch"
"115","1612","J","8754300644391.47","-5.53813492278502","-6.21897374547573","-4.34038549527711","Watch"
"116","1613","J","615017088014411","2.29251579509847","-4.0582558531362","7.90505488224411","Watch"
"117","1614","J","83536405913723","-2.63926604943883","-7.02955380368932","3.71991895975795","Watch"
"118","1615","J","77361096247140.4","-5.09366752401387","-4.37479210597767","5.84414902682746","Watch"
"119","1616","J","105418619089900","-4.28289382001706","-5.5118662224552","5.16310472255201","Watch"
"120","1617","J","177719598267198","-4.37563465370319","-6.30800416711234","4.92275580427184","Watch"
"121","1618","J","110410322801466","-2.81912107272732","-6.44857942452982","5.22876487621928","Watch"
"122","1619","J","348683575788994","-4.76243490306019","-7.70247765733703","-0.819583183739251","Watch"
"123","1620","J","41289846591046.5","-2.11607432295589","-7.15265354417753","4.56302114432621","Watch"
"124","1621","J","179601883119087","-6.2138150800749","-4.95523314560835","-1.90110054017467","Watch"
"125","1622","J","202781768783928","5.58199392486408","7.50327804097087","-0.440870700793232","Watch"
"126","1623","J","12998782970078.4","-3.03998182279351","-7.49878384401387","-2.31707158758008","Watch"
"127","1624","J","291773774055086","-4.20145954081193","-7.77818311167933","0.936939826854147","Watch"
"128","1625","J","481195061824218","-3.88697803235506","-8.14876145653259","-0.888308561334258","Watch"
"129","1626","J","372138119238642","-4.27606568901248","-6.12494595023578","-5.61911347480999","Watch"
"130","1627","J","215906083127407","-2.26275126587129","-6.20446470313759","3.68317418637834","Watch"
"131","1628","J","911987660931113","1.96568151576494","5.67261401930951","5.64819323593961","Watch"
"132","1629","J","380146793543468","-3.01975546751096","-7.55466379045076","-3.04033397988814","Watch"
"133","1630","J","1333393809826013","-3.5155942579473","-8.56346458493759","1.54064554920863","Watch"
"134","1631","J","1327026812896237","-3.89130129631678","-7.32714801872677","1.59969055751126","Watch"
"135","1632","J","2491072002670.74","-3.90967870072122","-6.9014020057975","3.3168670130813","Watch"
"136","1633","J","698116708858013","4.85654902682386","-6.40615029434119","4.55505428019872","Watch"
"137","1634","J","83059294420269.9","-3.39545896540888","-7.39130971353398","3.55490126083478","Watch"
"138","1635","J","68132116697926.8","-5.06685104924827","-7.18548930735173","3.48522871143356","Watch"
"139","1636","J","509742477651558","3.44463213075517","7.70764014058252","3.51541643994042","Watch"
"140","1637","J","12238276234836.1","-5.53890509684438","-5.33398210966838","0.344481884248558","Watch"
"141","1638","J","1135002969928062","-0.640884334130999","-7.05001300356449","-1.13731642925659","Watch"
"142","1639","J","180409485835008","0.752351074196144","-6.02176496566164","4.89965676805245","Watch"
"143","1640","J","168446217948706","-0.412459252330097","1.43269244327868","-4.99864515570874","Watch"
"144","1641","J","1221810844226962","-2.69611011929248","-8.18913824344522","-0.129814171338252","Watch"
"145","1642","J","1473536151848961","2.55998476917135","-6.04632544537723","4.88087674232818","Watch"
"146","1643","J","711623756902812","-3.98383963200277","-7.47116671302524","2.0542921357299","Watch"
"147","1644","J","1819862139925521","-6.18763116542882","-6.80736025812483","1.11203608311437","Watch"
"148","1645","J","1132891102066312","-3.46735238561165","-5.38536165619875","5.38904070010624","Watch"
"149","1646","J","1467938632677208","-3.05492541122469","-8.18980217048821","0.0502282995764216","Watch"
"150","1647","J","730207487294370","-0.641617786115922","-7.84796172417115","4.7550252757975","Watch"
"151","1648","J","2530403023914781","4.91931663095978","-6.92500646066574","2.6323338220195","Watch"
"152","1649","J","2722271755738051","-2.51659484014147","-8.23382571830957","3.08710334557176","Watch"
"153","1650","J","2427305174970862","-5.04977082039057","-5.22784467634305","4.48900868356422","Watch"
"154","1600","J","92252759532431.4","-0.00444966291223425","-0.0170225727503691","0.0129314521663586","Watch"
"155","1601","J","1898657261632537","0.0073845846690383","0.0154933354063788","-0.000677897476466833","Watch"
"156","1602","J","524706404114845","-0.000933601331437693","-0.0215065042787843","0.0176518267144185","Watch"
"157","1603","J","11001376406108.1","-0.00575919323522065","-0.00935075505810391","0.000125309074696087","Watch"
"158","1604","J","694202614617720","-0.0072461657472967","-0.000436715438276436","0.0204595435075271","Watch"
"159","1605","J","7729969074352.06","-0.0106180453134471","-0.0129969974485235","-0.00100337847971968","Watch"
"160","1606","J","804365099792515","-0.00268121264186234","-0.0338600795705293","-0.0233255342651069","Watch"
"161","1607","J","117801190315768","-0.0119463068344796","0.0748227890106633","0.0383676987691091","Watch"
"162","1608","J","798300314084218","-0.0430439268994088","-0.0140836248401327","0.0197863079369653","Watch"
"163","1609","J","855440444834775","0.00207842557796003","-0.00578199513019151","-0.00425282467449625","Watch"
"164","1610","J","18113551197938","-0.00704153022722731","-0.0269549312043686","-0.00923112884496531","Watch"
"165","1611","J","3174262989857.71","-0.00226482604560644","-0.0454384742022842","-0.00103688328488204","Watch"
"166","1612","J","8754598909342.44","0.00421998195292256","-0.0151907411611638","-0.00709156009882043","Watch"
"167","1613","J","615018420055046","0.00341637950065779","0.000299248294651679","0.00234887529676103","Watch"
"168","1614","J","83535805562838.9","-0.0039195987224091","-0.12337383426315","-0.0544711144545698","Watch"
"169","1615","J","77362578883411.6","-0.00460198261230363","-0.0117706926925708","-0.00214629633621149","Watch"
"170","1616","J","105419392204911","0.00523602325666278","0.00305470795645323","0.000764304061387733","Watch"
"171","1617","J","177718858334864","-0.0089070597331446","-0.0164197646831774","0.00539458035526034","Watch"
"172","1618","J","110412132940854","-0.00654596866793397","0.0015859155062534","-0.000742601791019428","Watch"
"173","1619","J","348682832655667","-0.0174796185655617","-0.0247116426416736","-0.0195066536803697","Watch"
"174","1620","J","41287554508099.9","0.000721108468794338","-0.00642411153218707","0.000480745850943658","Watch"
"175","1621","J","179602341157575","0.00477491407943381","-0.104691306005411","-0.0362645254730158","Watch"
"176","1622","J","202782021613489","0.00763049812931168","0.0362082714338607","-0.0411551748633944","Watch"
"177","1623","J","12996940032760.7","-0.0122741463840855","-0.0285756833889259","0.00466474923489314","Watch"
"178","1624","J","291773501960987","-0.0117728780655426","-0.00925498855338607","-0.00482999549114072","Watch"
"179","1625","J","481192495221150","-0.00826133766166805","-0.0192522630683042","-0.000515911930248126","Watch"
"180","1626","J","372138228182379","-0.00261873260519845","-0.0073236908245118","-0.00444316009263597","Watch"
"181","1627","J","215906385539771","0.00666852712172356","-0.018098491146242","-0.00289147990705662","Watch"
"182","1628","J","911987313635298","0.00935535629350541","0.0414355445367916","0.00762012562243131","Watch"
"183","1629","J","380145531481472","-0.00241414486334749","-0.0195690972651915","-0.0348168984951809","Watch"
"184","1630","J","1333393514310556","-0.00597943040353039","-0.00386858568183458","-0.00342600994024979","Watch"
"185","1631","J","1327026346034481","-0.00151103268604774","-0.0418888040266028","0.00448033249760755","Watch"
"186","1632","J","2491142359664.24","-0.00919402720144047","-0.00568298708135415","0.0128936208674271","Watch"
"187","1633","J","698115940063210","0.00210058505829364","0.00589230430410769","-0.00279431176588121","Watch"
"188","1634","J","83059892875670.9","-0.00803141509775742","0.00197534176883431","0.00687018056189842","Watch"
"189","1635","J","68130171455459.5","-0.00353883312506939","-0.0301029812731057","-0.0025808374169914","Watch"
"190","1636","J","509741081391064","0.00642090101850652","0.0440607586686359","0.00334622440784901","Watch"
"191","1637","J","12065282551287.3","-0.000670853491729115","0.00242914590355259","0.000160543626283653","Watch"
"192","1638","J","1136216859397057","0.00109305653122398","0.00212845928909242","0.000269346627005273","Watch"
"193","1639","J","180568262752867","0.00037075815809048","0.00264438673202886","-0.00109719579961143","Watch"
"194","1640","J","169793817971076","0.000245989436053289","-0.00296724795292812","-0.0001445781170136","Watch"
"195","1641","J","1221810128651275","-0.00689483456583125","-0.0213533041083625","-0.0157676504340799","Watch"
"196","1642","J","1473536367373182","-0.00668526129565917","0.00931510590608382","-0.107686731903974","Watch"
"197","1643","J","711623144803070","-0.00686729463411879","-0.0105531021574438","0.011010941098232","Watch"
"198","1644","J","1819861081699087","0.0120639901783625","-0.0137435674878732","-0.00896247416670996","Watch"
"199","1645","J","1132891298881585","-0.00666687825693589","-0.0163699391110425","0.00511517305834027","Watch"
"200","1646","J","1467938998402858","-0.00324058419439356","-0.10450765436587","-0.0366396484345407","Watch"
"201","1647","J","730206829206907","0.00488904814384679","-0.0061204700013599","0.00341064468362198","Watch"
"202","1648","J","2530401958611390","-0.00150043935070774","0.00824809745065223","-0.00330117587351651","Watch"
"203","1649","J","2722271409915452","-0.00165011760410214","-0.0294238928357563","0.0168986978904913","Watch"
"204","1650","J","2427305495075518","0.0238902384787752","-0.00913068025829309","-0.0295215960829617","Watch"
